S20902020014 05262978170085251029100250128128          0526297817                                                               
D202202510290873904   0114987080011712´¾ÞÛ½Ê²ºÞ³¼ÞÖ³LD¢»Ü²       PTP      100T00001000003128000003128000037702708  124X04       
D202202510290873904   0214987080271116±ØËßÌß×¿Þ-Ù¼ÞÖ³1MG¢»   1MG PTP      100T00001000000547000000547000006102712  724Z07       
D202202510290873905   0114987080681014Îß×ÌßÚ¼ÞÝ¸OD¼ÞÖ³75MG  75MG PTP      100T00001000001298000001298000014302801  B25104       
D202202510290873905   0214987081187102µÙÒ»ÙÀÝOD¼ÞÖ³10MG¢DS  10MG PTP      100T00001000000899000000899000010402708  OLA0249      
D202202510290873905   0314987114176004´Ø·Õ-½¼ÞÖ³5MG          5MG PTP      100T00001000018831000018831000207002705  ACU8361      
D202202510290873905   0414987128107285Ï²»Þ-ÅÝº³0.05%           0.05%     5GX1000001000000492000000492000005552801  K016         
D202202510290873905   0514987128148127Ò²ÝÃ-Ä¼ÞÖ³2.5MG      2.5MG PTP      100T00001000001434000001434000014602611  H515A        
D202202510290873906   0114987138800244ÂÑ×002¶ÂºÝÄ³¶¾Ý·Õ³¼Ý       (2) 2.5GX3X1400003000000963000002889000010612805  Y16732       
D202202510290873906   0214987155847017Ø½ÍßØÄÞÝÅ²Ö³´·1MG/ML       1MG0.5MLX50Î³00003000000681000002043000007502805  A1674        
D202202510290873906   0314987213050731ËÙÄÞ²ÄÞ¸Ø-Ñ0.3%          ËÞÝ²Ø      100G00002000001620000003240000018202807  HA06Y        
D202202510290873906   0414987224143811ÕØ½¼ÞÖ³1MG             1MG PTP      100T00001000003731000003731000042402709  J190P        
D202202510290873907   0114987211153106ÌßÛÍßÄ                   ÁÕ-ÌÞ      100G00001000000271000000271000002432806  56022        
D202202510290873908   0114987306060173ÄØ±Ñ¼ÉÛÝ±¾ÄÆÄÞº³¸³Ö³      25UG     100Ï²00001000002711000002711000031602711  014A1        
D202202510290873908   0214987316128085ÀÞ×¼ÝT¹ÞÙ1%                 1%    10GX1000001000002054000002054000022602610  XLXWT        
D202202510290873908   0314987413660624Ð¶ÙÃÞ²½¼ÞÖ³40MG       40MG PTP      140T00001000003616000003616000044942703  489011       
D202202510290873909   0114987443328846ÎÞÙÀÚÝSR¶Ìß¾Ù37.5MG 37.5MG PTP    100CAP00001000000625000000625000007602712  250080       
D202202510290873909   0214987476171907¼ÞÒÁºÝ¼ÞÖ³40MG¢YD£    40MG PTP      100T00001000000503000000503000005902805  Y25F05       
D202202510290873909   0314987792101824ÃÞ·»ÒÀ¿ÞÝÌßÛËßµÝ»Ý´½      0.1%      500G00001000003299000003299000036502804  PJ510        
D202202510290873909   0414987901110006±ÐÃ²-»Þ¶Ìß¾Ù12UG      12UG PTP    100CAP00001000004290000004290000048202902  W056EC       
D202202510290873910   0114987901130103ÌßÚ¶ÞÊÞØÝOD¼ÞÖ³150MG 150MG PTP      100T00001000002252000002252000025302710  MC0805       
D202202510290873910   0214987954810465Û½-¾ÞÂÄÊ²ºÞ³¼ÞÖ³HD         PTP      100T00001000006006000006006000067802709  Y020748      
D202202510290873912   0114987035622611ÄÙÊÞÌßÀÝOD¼ÞÖ³15MG¢µ  15MG PTP       20T00001000008783000008783000107642712  4L86TDB3     
D202202510290873912   0214987084114419¸×ËÞÂÄÃÝ¶ÞÝ´·0.5%         0.5%   5MLX5ÎÝ00001000001334000001334000014802708  CV3222       
D202202510290873912   0314987087034936¼Å-ÙÊ²ºÞ³¼ÞÖ³              PTP      100T00001000000568000000568000006402804  9134         
D202202510290873913   0114987138801944ÂÑ×019¼Ö³¾²ØÕ³Ä³          (19) 3.0GX3X1400003000001465000004395000016132805  Y16432       
